symbol	hgnc_id	expected_all	observed_all	dne_all_p	info_all	mutation_category	events_n	dist	probability	dnn_p	expected_mis	observed_mis	dne_mis_p	info_mis	com_p	min_p
TRMT11	21080	0.220201718166727	0.401376940861653	0.195524965991075	441693169|probability of observing >= 15 mutations is too small	NA	NA	NA	NA	NA	0.150426456714404	0	1	0|observed < expected, pvalue set at 1	NA	0.195524965991075
TRMT12	26091	0.212646353514298	0.197167993400139	1	0|observed < expected, pvalue set at 1	missense	2	110.0	0.167416832583167	0.167416832583167	0.125635647051396	0.196167993400139	0.297414331471592	507755989|probability of observing >= 16 mutations is too small	0.199163564126413	0.199163564126413
TRMT1L	16782	0.375535524096988	0.484852494372128	0.318446802045676	699833608|probability of observing >= 18 mutations is too small	missense	3	307.0	0.201419798580201	0.201419798580201	0.241486356480799	0.483852494372128	0.157207628302943	699833608|probability of observing >= 18 mutations is too small	0.140988847645857	0.140988847645857
TRMT2A	24974	0.404304937935195	0.286234291317279	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.29894087417987	0.286234291317279	1	0|observed < expected, pvalue set at 1	NA	1
TRMT44	26653	0.357038968261191	0.907626416434942	0.0677285978333899	893849223|probability of observing >= 21 mutations is too small	missense	7	633.4	0.710785289214711	0.710785289214711	0.238372174353552	0.906626416434942	0.00547259218738821	893849223|probability of observing >= 21 mutations is too small	0.0254760575293021	0.0254760575293021
TRMT61B	26070	0.198873330149661	0.476994277708263	0.118505630494286	554134386|probability of observing >= 16 mutations is too small	missense	3	241.3	0.292531707468292	0.292531707468292	0.118849280954403	0.475994277708263	0.018984509335133	554134386|probability of observing >= 16 mutations is too small	0.0343950094153885	0.0343950094153885
TRMT9B	26725	0.233189328795956	0.48146586198361	0.157595634801022	578355200|probability of observing >= 17 mutations is too small	missense	2	8.0	0.0151849848150152	0.0151849848150152	0.157154493853469	0.48146586198361	0.0588814217882886	578355200|probability of observing >= 17 mutations is too small	0.00717050218656113	0.00717050218656113
TRO	12326	0.219635661795232	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.150799817811943	0	1	0|observed < expected, pvalue set at 1	NA	1
TROAP	12327	0.379647303796746	0.300311759202818	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.244712162916827	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
TRPA1	497	0.457184788741116	0.553019640969433	0.331961051697675	915699910|probability of observing >= 21 mutations is too small	NA	NA	NA	NA	NA	0.301135178485187	0.15264270010778	1	0|observed < expected, pvalue set at 1	NA	0.331961051697675
TRPC1	12333	0.471110726078183	0.799147282303625	0.192602483148218	775858389|probability of observing >= 19 mutations is too small	missense	3	62.2	0.0108879891120109	0.0108879891120109	0.317547452026558	0.799147282303625	0.0664742905435118	775858389|probability of observing >= 19 mutations is too small	0.00595738734788215	0.00595738734788215
TRPC3	12335	0.567252236692326	0.429368746068284	1	0|observed < expected, pvalue set at 1	missense	2	1968.0	0.901040098959901	0.901040098959901	0.42857634173409	0.428368746068284	1	0|observed < expected, pvalue set at 1	0.994933448682932	0.994933448682932
TRPC4	12336	0.509638033943732	2.37698071140884	0.000951552133876456	879791976|probability of observing >= 21 mutations is too small	missense	4	386.2	0.13015186984813	0.13015186984813	0.322925997907385	1.97660377054719	2.17046043678851e-05	879791976|probability of observing >= 21 mutations is too small	3.89186876004514e-05	3.89186876004514e-05
TRPC4AP	16181	0.456414471095682	1.99892349750092	0.00210691198095217	845985731|probability of observing >= 20 mutations is too small	missense	4	782.9	0.73048326951673	0.73048326951673	0.302700357236816	0.951532279530312	0.0195483104829655	845985731|probability of observing >= 20 mutations is too small	0.0749530089717895	0.00210691198095217
TRPC5	12337	0.750541855601633	1.48851894394592	0.190562401781212	543330857|probability of observing >= 16 mutations is too small	missense	2	902.0	0.523203476796523	0.523203476796523	0.617552640746583	1.48751894394593	0.139165672289962	543330857|probability of observing >= 16 mutations is too small	0.26357020687186	0.190562401781212
TRPC6	12338	0.440301218764236	0.656011238826878	0.237078597221283	854696751|probability of observing >= 20 mutations is too small	NA	NA	NA	NA	NA	0.312761861089088	0.654011238826878	0.108240688670502	854696751|probability of observing >= 20 mutations is too small	NA	0.237078597221283
TRPC7	20754	0.569099876957637	1.13807562633257	0.100974421907031	966815583|probability of observing >= 22 mutations is too small	missense	5	753.4	0.753160246839753	0.753160246839753	0.42299264191625	1.13807562633257	0.0260870036955217	966815583|probability of observing >= 22 mutations is too small	0.09685911012196	0.09685911012196
TRPM1	7146	0.931524786432134	0.198167993400139	1	0|observed < expected, pvalue set at 1	missense	2	3987.0	0.972082027917972	0.972082027917972	0.644937229995849	0.196167993400139	1	0|observed < expected, pvalue set at 1	0.999606615323751	0.999606615323751
TRPM2	12339	0.873053833684685	0.436884965417029	1	0|observed < expected, pvalue set at 1	missense	3	1094.3	0.453407546592453	0.453407546592453	0.633848077989249	0.432884965417029	1	0|observed < expected, pvalue set at 1	0.812036546392985	0.812036546392985
TRPM3	17992	1.12948428341782	6.5634118179341	2.57985749451039e-08	1154074364|probability of observing >= 30 mutations is too small	missense	16	292.3	2.22222197530867e-07	2.22222197530867e-07	0.780824387535481	6.5624118179341	2.07763944047465e-12	1154074364|probability of observing >= 30 mutations is too small	1.99542826423188e-17	1.99542826423188e-17
TRPM4	17993	0.794292587918015	0.624634281482892	1	0|observed < expected, pvalue set at 1	missense	3	143.6	0.0237739762260238	0.0237739762260238	0.603784975707271	0.621634281482892	0.413173821446539	1130875896|probability of observing >= 28 mutations is too small	0.0552340151977942	0.0552340151977942
TRPM5	14323	0.669502255640036	1.21794404505189	0.12183578247177	1115030888|probability of observing >= 27 mutations is too small	missense	4	304.2	0.0512839487160513	0.0512839487160513	0.500036011374987	1.21694404505189	0.0425708560176778	1115030888|probability of observing >= 27 mutations is too small	0.0155595966901563	0.0155595966901563
TRPM6	17995	1.02443669005652	0.531639333646225	1	0|observed < expected, pvalue set at 1	missense	3	1143.0,nan	0.342246657753342	0.342246657753342	0.651642551328622	0.530639333646225	1	0|observed < expected, pvalue set at 1	0.709211594500589	0.709211594500589
TRPM7	17994	0.958850100515405	2.58390315616606	0.0135752929498911	1091734947|probability of observing >= 26 mutations is too small	missense	6	1186.0	0.384277615722384	0.384277615722384	0.611647694057814	1.6992164839571	0.0169688680896614	1091734947|probability of observing >= 26 mutations is too small	0.0393381891625957	0.0135752929498911
TRPM8	17961	0.67748781293668	0.315522512827938	1	0|observed < expected, pvalue set at 1	missense	2	345.0	0.200622799377201	0.200622799377201	0.4731291464766	0.314522512827938	1	0|observed < expected, pvalue set at 1	0.522888970723647	0.522888970723647
TRPS1	12340	0.973180727277196	1.97274398690929	0.0929960387924502	1009631895|probability of observing >= 23 mutations is too small	NA	NA	NA	NA	NA	0.674575082520917	0.183986695456997	1	0|observed < expected, pvalue set at 1	NA	0.0929960387924502
TRPV1	12716	0.472013515582408	0.385318288017349	1	0|observed < expected, pvalue set at 1	missense	2	717.0	0.496307503692496	0.496307503692496	0.338568529604536	0.384318288017349	0.379548637803748	979030302|probability of observing >= 23 mutations is too small	0.50282966135334	0.50282966135334
TRPV2	18082	0.422879484864095	0.284947107638982	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.256613244492329	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
TRPV3	18084	0.4775186416149	0.587020401824541	0.330848600109547	937086332|probability of observing >= 22 mutations is too small	missense	5	631.5	0.685958314041686	0.685958314041686	0.358661506631476	0.587020401824541	0.203637011268236	937086332|probability of observing >= 22 mutations is too small	0.41463907406418	0.330848600109547
TRPV4	18083	0.588718594396608	0.676203800230425	0.358706132935907	997332762|probability of observing >= 23 mutations is too small	missense	4	578.0,nan	0.413604586395414	0.413604586395414	0.465951269452267	0.675203800230425	0.247450362044806	997332762|probability of observing >= 23 mutations is too small	0.335634446281662	0.335634446281662
TRPV6	14006	0.462425265407194	1.00756382068766	0.109576998146997	830018029|probability of observing >= 20 mutations is too small	missense	3	691.5	0.671231328768671	0.671231328768671	0.334654352173409	1.00756382068766	0.0470076288748296	830018029|probability of observing >= 20 mutations is too small	0.140602877192456	0.109576998146997
TRRAP	12347	5.15972093371485	10.7303454074419	0.00320425780809948	1270490072|probability of observing >= 47 mutations is too small	missense	22	1387.0	0.000101999898000102	0.000101999898000102	4.03253417208542	10.7283454074419	0.000120042218382751	1270490072|probability of observing >= 47 mutations is too small	2.35313362581613e-07	2.35313362581613e-07
TRUB1	16060	0.180381258961994	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.129370764029755	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
TRUB2	17170	0.180857960946001	0.0998480192371633	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.137901172794465	0.0998480192371633	1	0|observed < expected, pvalue set at 1	NA	1
TSC1	12362	1.05202479199587	3.81033261661432	0.00254721203745695	1001498309|probability of observing >= 23 mutations is too small	missense	4	1112.0,nan	0.735067264932735	0.735067264932735	0.742114578424792	2.05691739682097	0.022393308947714	1001498309|probability of observing >= 23 mutations is too small	0.0840607077816397	0.00254721203745695
TSC2	12363	1.05460692184517	3.62431966333139	0.000247946868067636	1178181858|probability of observing >= 33 mutations is too small	missense	10	1772.8	0.999476000523999	0.999476000523999	0.790529911129068	1.52101518706773	0.049975563471636	1178181858|probability of observing >= 33 mutations is too small	0.199634932997243	0.000247946868067636
TSC22D1	16826	0.383928259904514	0.362512796643834	1	0|observed < expected, pvalue set at 1	missense	3	1014.5	0.6005013994986	0.6005013994986	0.255214890756862	0.361512796643834	0.264759807384825	941061763|probability of observing >= 22 mutations is too small	0.45135642200926	0.45135642200926
TSC22D2	29095	0.421273469040228	0.269432568022874	1	0|observed < expected, pvalue set at 1	missense	2	1291.0	0.851023148976851	0.851023148976851	0.310697899954027	0.269432568022874	1	0|observed < expected, pvalue set at 1	0.988306755611864	0.988306755611864
TSC22D4	21696	0.364336443448657	0.3312954104308	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.286504662355949	0.3302954104308	0.378918741606162	575296694|probability of observing >= 17 mutations is too small	NA	1
TSEN2	28422	0.257406937764892	0.947745160117917	0.0305095890066893	599931538|probability of observing >= 17 mutations is too small	missense	4	451.1,nan	0.78007521992478	0.78007521992478	0.150550606900448	0.545368219256264	0.0284289106068181	599931538|probability of observing >= 17 mutations is too small	0.106641344539165	0.0305095890066893
TSEN34	15506	0.207809748709401	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.153202259039718	0	1	0|observed < expected, pvalue set at 1	NA	1
TSEN54	27561	0.272642679276814	0.158682034177504	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.190406175147015	0.157682034177504	1	0|observed < expected, pvalue set at 1	NA	1
TSFM	12367	0.204759532407608	0.114389681667139	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.145216049264172	0.114389681667139	1	0|observed < expected, pvalue set at 1	NA	1
TSG101	15971	0.213224407960934	0.318944061727434	0.240019366517816	415357012|probability of observing >= 15 mutations is too small	missense	2	984.0	0.966446033553966	0.966446033553966	0.147009463446201	0.316944061727434	0.138634448755967	415357012|probability of observing >= 15 mutations is too small	0.403293927895611	0.240019366517816
TSGA10	14927	0.409554559372731	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.204513137854747	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
TSGA10IP	26555	0.218789593769472	0.843182270509095	0.0404226552802781	682968413|probability of observing >= 18 mutations is too small	missense	2	402.0	0.432579567420433	0.432579567420433	0.127041887942846	0.196167993400139	0.339521611305884	682968413|probability of observing >= 18 mutations is too small	0.428597340660897	0.0404226552802781
TSGA13	12369	0.109322468063455	0.142172348643277	0.257248707595537	290168931|probability of observing >= 13 mutations is too small	NA	NA	NA	NA	NA	0.0683950819182417	0.140172348643277	0.190309257453423	290168931|probability of observing >= 13 mutations is too small	NA	0.257248707595537
TSHR	12373	0.319975835721824	0.211367106587657	1	0|observed < expected, pvalue set at 1	missense	2	32.0,nan	0.0304519695480305	0.0304519695480305	0.236716336583744	0.209367106587657	1	0|observed < expected, pvalue set at 1	0.136778206669627	0.136778206669627
TSHZ1	10669	0.360305025098757	0.250526451869852	1	0|observed < expected, pvalue set at 1	missense	2	1890.0	0.842051157948842	0.842051157948842	0.24973155436372	0.247526451869852	1	0|observed < expected, pvalue set at 1	0.986811969258629	0.986811969258629
TSHZ2	13010	0.48621890474554	0.127868702189851	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.33769187064059	0.126868702189851	1	0|observed < expected, pvalue set at 1	NA	1
TSHZ3	30700	0.502988619994325	0.984142456350627	0.105459219018746	1057381248|probability of observing >= 25 mutations is too small	NA	NA	NA	NA	NA	0.388288094368935	0.197471778371257	1	0|observed < expected, pvalue set at 1	NA	0.105459219018746
TSKS	30719	0.340542087996819	0.458504652343796	0.281450082066482	822148124|probability of observing >= 20 mutations is too small	missense	3	819.0	0.921616078383922	0.921616078383922	0.235048303588544	0.458504652343796	0.146171347506921	822148124|probability of observing >= 20 mutations is too small	0.404761582485223	0.281450082066482
TSKU	28850	0.155950596290918	0.422609483883709	0.0845389937438878	518383206|probability of observing >= 16 mutations is too small	missense	2	256.0,nan	0.418118581881418	0.418118581881418	0.127177859349226	0.421609483883709	0.0469363344488068	518383206|probability of observing >= 16 mutations is too small	0.0967697312732442	0.0845389937438878
