symbol	hgnc_id	expected_all	observed_all	dne_all_p	info_all	probability	mutation_category	dnn_p	expected_mis	observed_mis	dne_mis_p	info_mis	com_p	min_p
WNK1	14540	1.27059807472926	2.85874193949061	0.0326322035926049	1171560860|probability of observing >= 32 mutations is too small	0.571455428544571	missense	0.571455428544571	0.857381445470575	1.36331455979644	0.17397790320122	1171560860|probability of observing >= 32 mutations is too small	0.328922749499804	0.0326322035926049
WNK2	14542	1.27363808264156	1.62224429335527	0.279819119257482	1189419848|probability of observing >= 35 mutations is too small	0.542822457177543	missense	0.542822457177543	1.01678347118507	0.974230016246314	1	0|observed < expected, pvalue set at 1	0.874472310927638	0.279819119257482
WNK3	14543	0.622162935933748	0.675905570727963	0.407769481738989	699112759|probability of observing >= 18 mutations is too small	0.817365182634817	missense	0.817365182634817	0.403622290847179	0.675905570727963	0.245631244807679	699112759|probability of observing >= 18 mutations is too small	0.523126055355104	0.407769481738989
WNK4	14544	0.581073697153928	1.29632862456142	0.060214923153456	1036048753|probability of observing >= 24 mutations is too small	0.472041527958472	missense	0.472041527958472	0.433083821792869	1.09692979908516	0.02954410071187	1036048753|probability of observing >= 24 mutations is too small	0.073531338661704	0.060214923153456
WNT10A	13829	0.276402306357779	1.45969744128374	0.00295829253937496	612896054|probability of observing >= 17 mutations is too small	0.684870315129685	missense	0.684870315129685	0.208274003096231	0.81268316417478	0.0146746734705446	612896054|probability of observing >= 17 mutations is too small	0.0562829775425754	0.00295829253937496
WNT10B	12775	0.230985231948735	0.294251990100209	0.276343887952927	497722330|probability of observing >= 16 mutations is too small	0.432950567049433	missense	0.432950567049433	0.164203346618162	0.294251990100209	0.179424456533618	497722330|probability of observing >= 16 mutations is too small	0.276169537490788	0.276169537490788
WNT11	12776	0.202777271823192	0.283508058080861	0.281066082138774	458790689|probability of observing >= 15 mutations is too small	NA	missense	NA	0.15807910048134	0.283508058080861	0.217984682478954	458790689|probability of observing >= 15 mutations is too small	NA	0.281066082138774
WNT3	12782	0.693207809597772	0.83123210305495	0.349207840445143	492439276|probability of observing >= 16 mutations is too small	NA	missense	NA	0.619116007393597	0.83123210305495	0.296429302232691	492439276|probability of observing >= 16 mutations is too small	NA	0.349207840445143
WNT3A	15983	0.261602060549386	0.932314095611018	0.0335847007276366	558509924|probability of observing >= 16 mutations is too small	0.539362460637539	missense	0.539362460637539	0.212414501336382	0.932314095611018	0.013465726061982	558509924|probability of observing >= 16 mutations is too small	0.0430325439571416	0.0335847007276366
WNT5A	12784	0.448279452077621	0.132329968083456	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.355785073443885	0.132329968083456	1	0|observed < expected, pvalue set at 1	NA	1
WNT5B	16265	0.225800090954993	0.648014277108956	0.0804603589136354	487541594|probability of observing >= 16 mutations is too small	NA	missense	NA	0.175775273982888	0	1	0|observed < expected, pvalue set at 1	NA	0.0804603589136354
WNT6	12785	0.450676879617179	0.647014277108956	0.332764694541723	655903544|probability of observing >= 18 mutations is too small	NA	missense	NA	0.397448827296818	0	1	0|observed < expected, pvalue set at 1	NA	0.332764694541723
WNT7A	12786	0.209388693585815	0.227449080230313	0.402901107317998	465515745|probability of observing >= 15 mutations is too small	0.373895626104374	missense	0.373895626104374	0.166175152294509	0.227449080230313	0.354676793400743	465515745|probability of observing >= 15 mutations is too small	0.400531903493083	0.400531903493083
WNT7B	12787	0.2389740716842	0.286234291317279	0.312838651384628	593554592|probability of observing >= 17 mutations is too small	NA	missense	NA	0.17831683394879	0.286234291317279	0.227617538952287	593554592|probability of observing >= 17 mutations is too small	NA	0.312838651384628
WNT8A	12788	0.13157685185878	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0957163536662115	0.0980839967000696	0.422614999358759	297441530|probability of observing >= 13 mutations is too small	NA	1
WNT9A	12778	0.391174315905454	0.40008187901896	0.430476328671941	512905779|probability of observing >= 16 mutations is too small	0.104539895460105	missense	0.104539895460105	0.315731177732616	0.40008187901896	0.371966527827804	512905779|probability of observing >= 16 mutations is too small	0.165151410002922	0.165151410002922
WNT9B	12779	0.188215653722915	0.795809885406534	0.0235165195756649	459279437|probability of observing >= 15 mutations is too small	0.946323053676946	missense	0.946323053676946	0.155814785256396	0.795809885406534	0.00838972672291905	459279437|probability of observing >= 15 mutations is too small	0.0463336443849389	0.0235165195756649
WRN	12791	0.481508324236359	0.538275398653628	0.369791482512639	912468191|probability of observing >= 21 mutations is too small	0.0879069120930879	missense	0.0879069120930879	0.279674373282219	0.537275398653628	0.137015513084059	912468191|probability of observing >= 21 mutations is too small	0.0652714069460158	0.0652714069460158
WRNIP1	20876	0.361928643154978	0.375230046864277	0.393565844506835	839329234|probability of observing >= 20 mutations is too small	0.270956729043271	missense	0.270956729043271	0.274047202965697	0.374230046864277	0.290569860652435	839329234|probability of observing >= 20 mutations is too small	0.278845206828974	0.278845206828974
WSB1	19221	0.174998778698478	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.115125915541425	0	1	0|observed < expected, pvalue set at 1	NA	1
WSB2	19222	0.194254537407311	0.237556663813943	0.367379044071033	420420044|probability of observing >= 15 mutations is too small	0.241626758373242	missense	0.241626758373242	0.140032939006163	0.236556663813943	0.301274882609548	420420044|probability of observing >= 15 mutations is too small	0.263528574463097	0.263528574463097
WSCD1	29060	0.308098484735608	0.520716921850168	0.203982408742886	708429346|probability of observing >= 18 mutations is too small	0.993670006329994	missense	0.993670006329994	0.219222040240762	0.520716921850168	0.0950116443641078	708429346|probability of observing >= 18 mutations is too small	0.317228344832357	0.203982408742886
WSCD2	29117	0.311220199639943	0.57259532005611	0.17903519079045	656958086|probability of observing >= 18 mutations is too small	0.98008101991898	missense	0.98008101991898	0.226180525214098	0.57259532005611	0.0723204587517065	656958086|probability of observing >= 18 mutations is too small	0.258482602100275	0.17903519079045
WT1	12796	0.29627816232041	0.572468582634558	0.165862193754716	692910276|probability of observing >= 18 mutations is too small	0.115345884654115	missense	0.115345884654115	0.222577567008745	0.572468582634558	0.0769071285512607	692910276|probability of observing >= 18 mutations is too small	0.0507858145880687	0.0507858145880687
WTAP	16846	0.400234332902397	0.91220368714239	0.170811714682867	308410502|probability of observing >= 13 mutations is too small	NA	missense	NA	0.29094018910816	0	1	0|observed < expected, pvalue set at 1	NA	0.170811714682867
WTIP	20964	0.366564457554071	0.500996633296256	0.260723746829041	958524623|probability of observing >= 22 mutations is too small	NA	missense	NA	0.274607651314508	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	0.260723746829041
WWC1	29435	0.536157441969705	0.338572897109557	1	0|observed < expected, pvalue set at 1	0.0452049547950452	missense	0.0452049547950452	0.373325075924668	0.338572897109557	1	0|observed < expected, pvalue set at 1	0.185184293320013	0.185184293320013
WWC3	29237	0.305720148257247	0.920646680901192	0.0501659225084718	705597213|probability of observing >= 18 mutations is too small	NA	missense	NA	0.203268560610053	0	1	0|observed < expected, pvalue set at 1	NA	0.0501659225084718
WWOX	12799	0.230579018946739	0.262036135600807	0.361083925916615	573440278|probability of observing >= 17 mutations is too small	NA	missense	NA	0.164232590057404	0.261036135600807	0.275644260140673	573440278|probability of observing >= 17 mutations is too small	NA	0.361083925916615
WWP1	17004	0.367480326322206	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.233699213614933	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
WWP2	16804	0.476549747601708	0.926764755356626	0.132220887001452	846884030|probability of observing >= 20 mutations is too small	0.852754147245853	missense	0.852754147245853	0.352848871163225	0.525387814494973	0.274122994692301	846884030|probability of observing >= 20 mutations is too small	0.573520190150383	0.132220887001452
XAB2	14089	0.503701659532924	1.07092952019628	0.0855908173121574	961674177|probability of observing >= 22 mutations is too small	0.2000667999332	missense	0.2000667999332	0.372716665051103	0.670552579334628	0.14657139016262	961674177|probability of observing >= 22 mutations is too small	0.132818873149682	0.0855908173121574
XAF1	30932	0.101517823529745	0.13922293157462	0.235061461711773	276915513|probability of observing >= 13 mutations is too small	NA	missense	NA	0.0618086149258552	0.13922293157462	0.157157119519017	276915513|probability of observing >= 13 mutations is too small	NA	0.235061461711773
XCR1	1625	0.103376998231479	0.237518740916636	0.143082074441732	326647672|probability of observing >= 14 mutations is too small	NA	missense	NA	0.078954951997795	0.237518740916636	0.106160823307902	326647672|probability of observing >= 14 mutations is too small	NA	0.143082074441732
XDH	12805	0.509710147193871	0.484402284717418	1	0|observed < expected, pvalue set at 1	0.921381078618921	missense	0.921381078618921	0.369067179359912	0.482402284717418	0.313734881851639	943478651|probability of observing >= 22 mutations is too small	0.647830082578471	0.647830082578471
XIRP1	14301	0.534533537829955	0.004	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.35233353458081	0	1	0|observed < expected, pvalue set at 1	NA	1
XIRP2	14303	1.06401916710483	0.402567484165025	1	0|observed < expected, pvalue set at 1	0.11953488046512	missense	0.11953488046512	0.618720220415212	0.402567484165025	1	0|observed < expected, pvalue set at 1	0.373444545786602	0.373444545786602
XK	12811	0.168312541964453	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.121612628675497	0	1	0|observed < expected, pvalue set at 1	NA	1
XKR4	29394	0.29890675531979	0.572462794359617	0.163568741162355	775773543|probability of observing >= 19 mutations is too small	0.123364876635123	missense	0.123364876635123	0.212840816623919	0.572462794359617	0.0573467016246078	775773543|probability of observing >= 19 mutations is too small	0.0421025188286452	0.0421025188286452
XKR6	27806	0.323718980693165	1.11484664560629	0.0212110846949235	830043315|probability of observing >= 20 mutations is too small	0.747267252732747	missense	0.747267252732747	0.228766086813235	0.46583236849733	0.128925421151541	830043315|probability of observing >= 20 mutations is too small	0.321767321132465	0.0212110846949235
XPA	12814	0.125477661728432	0.169497221576732	0.306083391351643	263126348|probability of observing >= 13 mutations is too small	NA	missense	NA	0.084997643287854	0.169497221576732	0.238022855812004	263126348|probability of observing >= 13 mutations is too small	NA	0.306083391351643
XPC	12816	0.344748889596106	0.221804984220934	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.232004791436184	0.221804984220934	1	0|observed < expected, pvalue set at 1	NA	1
XPNPEP1	12822	0.296895757038897	1.18998853941254	0.0134496273989882	590612087|probability of observing >= 17 mutations is too small	0.532100467899532	missense	0.532100467899532	0.212276919044758	0.669718799373004	0.0422429165732109	590612087|probability of observing >= 17 mutations is too small	0.107784925343936	0.0134496273989882
XPNPEP2	12823	0.150810252740716	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0949627179791575	0.0980839967000696	0.44693680392214	343933834|probability of observing >= 14 mutations is too small	NA	1
XPNPEP3	28052	0.23985155735565	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.153663960135411	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
XPO1	12825	1.18467558436042	5.6014250118503	0.000400909730743064	713306648|probability of observing >= 18 mutations is too small	0.123258876741123	missense	0.123258876741123	0.944701137663018	4.68722132470791	0.000743568213436514	713306648|probability of observing >= 18 mutations is too small	0.000943781809271097	0.000400909730743064
XPO4	17796	0.771942938876461	1.69721418579259	0.0988617378497817	788857518|probability of observing >= 19 mutations is too small	0.992336007663992	missense	0.992336007663992	0.482961346380886	0.7850104986502	0.224448933162926	788857518|probability of observing >= 19 mutations is too small	0.557222936268077	0.0988617378497817
XPO5	17675	0.614241324770505	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.420204697273065	0	1	0|observed < expected, pvalue set at 1	NA	1
XPO6	19733	0.907928582929982	1.13934374984803	0.318919018668628	908051772|probability of observing >= 21 mutations is too small	0.606045393954606	missense	0.606045393954606	0.662134656593331	1.13934374984803	0.173783193157585	908051772|probability of observing >= 21 mutations is too small	0.342370328616686	0.318919018668628
